PC1,income
-1077.4962072963453,0
-1077.4962120373016,0
-1077.4961988955463,1
-1077.496182361849,0
-1077.4961898842319,1
-1077.4962520315091,0
-1077.4961782803227,1
-1077.4961542080332,1
-1077.4962120468012,0
-1077.4962107614917,0
-1077.4962187977903,0
-1077.4961916049522,1
-1077.4962307248934,0
-1077.4961616016133,1
-1077.4962061250462,0
-1077.4961956780091,0
-1077.4962007951267,0
-1077.4962179073939,0
-1077.496230446282,0
-1077.496201755995,0
-1077.49619030874,1
-1077.496196804152,0
-1077.496242622916,0
-1077.4962200005502,0
1557.5001051003676,0
-1077.4962528614149,0
-1077.4962354511345,0
-1077.4962212585885,0
-1077.4961714538015,0
-1077.4961931398652,0
-1077.4962114693328,0
-1081.5429986923932,0
-1077.49620110788,1
-1077.4962592967477,0
-1077.4961941181177,1
-1077.4962036665302,0
-1077.4961987340753,0
-1077.4962139782076,0
4100.496280997231,1
-1077.4961453252356,0
-1080.9115470156883,0
-1077.4961877215533,1
-1077.496195529739,0
-1077.4961473713065,0
-1077.4961965874154,0
-1077.496160725509,0
-1077.4961539110614,1
-1077.4962248925947,0
-1077.4962091451355,1
-1077.4961966764258,1
-1077.4962114627103,0
-1077.4962005643233,1
-1077.496180542787,0
-1077.4962225972201,0
4100.496304477626,1
-1077.4961720248702,1
-1077.4961802261748,1
-1077.4962521268787,0
-1077.4962274308052,0
-1077.4962195597823,0
-1077.4962021378224,1
-1077.4962087864435,0
-1077.4962242458066,1
-1077.4961924570225,0
-1077.4961840366193,0
-1077.4962150944066,0
-1077.4962367433434,0
-1077.496201947299,0
-1077.4962426418035,0
-1080.786923290166,1
-1077.496166954505,0
-1077.4961780096503,0
-1077.4962324135179,0
13946.48155942836,1
-1077.4962131630027,0
-1077.4962330213832,0
-1077.496241628796,0
-1077.496195828417,0
-1077.4961998915546,0
-1077.4961796966923,0
-1078.6259674978735,1
-1077.4961767035682,0
-1077.496198297,0
-1077.4961909264978,0
-1077.4961906235803,0
-1077.4962208867819,0
-1077.4961711987814,0
-1077.4961775536794,1
-1077.496128113385,1
-1077.4962055932301,0
-1077.4962138174171,0
-1077.4962027616348,0
-1077.4961783607612,0
2025.4994514810228,1
-1077.496182956601,0
-1077.4962050421016,0
-1077.4961921972397,0
-1077.4961974347223,1
-1077.4961690292964,1
-1077.4962297649845,0
-1077.4961445521747,0
-1077.4961942117918,0
-1077.4962140852722,0
-1077.4961974935295,0
-1077.4962172987587,0
-1077.496200623692,0
-1077.4962322675785,0
-1077.4962257713132,0
-1077.4962290843794,0
-1077.4961522950998,1
-1080.5066564499516,0
-1077.4961961366864,0
-1077.4962262121423,0
-1080.7609958512307,1
1096.500812634437,0
-1077.4962005054617,0
-1077.4961767196173,0
-1077.4961665437331,1
3430.4972790569363,0
-1077.4962074490036,1
-1077.4962621757109,0
-1077.4961809586514,0
-1077.4961448914526,1
-1077.4962149518585,0
-1077.496198612489,0
98921.3542153297,1
-1077.4961700921385,0
-1077.4962165750526,0
-1077.4961772964125,0
-1077.496204466204,1
-1077.4961688053627,1
-1077.4962330348278,0
-1077.4962202093589,0
-1077.4962146152689,0
-1077.496204039289,0
-1077.4962051764865,0
-1077.4961928762493,0
6220.493165480327,1
-1077.4962554402223,0
-1080.4703720774864,0
-1077.4962164616709,0
-1077.4961952761294,0
-1077.4961747467908,0
-1077.4962449008535,0
-1077.4962252564892,0
-1077.4962195291394,0
-1077.496150833443,0
-1077.496193023257,1
-1077.4962079211834,0
-1077.4961942695084,0
-1077.4962371749361,0
13946.481577624061,1
-1077.4962433395465,0
-1077.496217895715,0
-1077.496141932845,1
1098.5007294846275,0
-1077.4961960981345,0
-1080.383778831513,0
98921.35418365384,1
-1077.4962577669896,0
-1077.496182942323,1
-1077.496232433325,0
-1077.4962039497566,0
-1077.496159869435,1
-1077.4962456926091,0
-1077.4961853407328,0
13946.48161093573,1
-1077.496193446634,0
-1077.4961953543784,0
13946.481616572757,1
-1077.4962087743513,0
-1077.4962038670405,0
-1077.4961966610808,0
-1077.4962154553186,0
-1077.496218665445,0
-1077.4962401528398,0
-1077.4962109195142,0
-1077.4962032203766,0
-1077.4962501831353,0
-1077.4961984134943,0
-1077.4962082226866,0
-1077.4962025306547,1
-1082.3821067415265,1
-1077.4962123914709,1
-1077.4962425979725,0
-1077.4962037958528,0
-1077.496131013947,1
-1077.4962244324395,0
-1077.4962090624178,0
-1077.4961939120924,0
-1077.4961765335308,0
-1077.4962188464754,0
-1077.496214536782,0
-1077.4962298230007,0
-1077.4962233906544,0
-1077.4961938370711,0
-1077.4961800107108,0
-1077.496217062122,0
-1077.4961685917358,0
1385.500370332768,0
-1077.496154400011,0
-1077.4961446364143,1
98921.35421964078,1
-1077.4961983832484,0
6610.492584341254,1
-1077.4961937829723,1
-1077.4961972400768,0
-1077.49625501063,0
26750.46242943671,1
-1080.2021497317646,1
-1077.4962236790154,0
-1077.4961894605362,0
-1077.4962019009772,0
-1077.496176534287,1
-1077.4961787093043,0
-1077.4962130728534,0
-1077.4962388936992,0
-1077.4961722205717,1
-1077.4962383133782,0
-1077.4961998491065,1
-1077.4961737941633,0
-1077.4962263353818,0
-1077.49620808214,0
-1077.4962324897804,0
-1081.4028487496093,1
-1077.4962399013177,0
-1077.496160911042,1
-1077.4962178628182,0
-1077.4962352327545,0
-1077.4961859990728,0
-1080.9167031641664,1
13946.481611458712,1
6220.493155436984,1
-1077.496214531548,0
-1077.4961942887155,0
-1077.496187828798,0
-1077.4961601380749,0
-1077.496177966507,1
-1080.7609658011477,1
-1077.4962523157126,0
-1077.4962113228369,0
-1077.4962477549313,0
-1077.4961541375712,0
-1077.4962074777566,0
-1077.496234873739,0
-1077.4962539109338,0
-1077.4961828328169,1
-1077.4961783166746,0
-1077.4962146784735,0
-1077.496245318355,0
-1080.9166568698358,1
1329.5004425422999,0
-1077.4961390654983,0
-1077.4962059874474,0
2025.499441797797,1
-1077.496239591427,0
-1077.4962197927723,0
-1077.496205357801,1
6610.492574996082,1
-1077.4962090961405,0
-1077.496159088709,0
-1077.4961077038377,1
-1077.4962032944466,0
-1077.496181171151,0
-1077.496169650459,1
-1077.4962058399747,0
-1077.4962003778785,0
-1077.4962237835225,0
-1077.4961732336158,0
-1077.4961833328753,0
-1077.4962191004054,0
-1077.4961826993692,0
-1077.496244900389,0
2247.499085604064,0
-1077.4961849143165,0
-1077.4962001061965,0
-1077.4962210295378,0
-1077.4961875579859,0
-1077.4962223906803,0
-1077.4962285688416,0
-1077.4961458045002,1
-1077.4962262608692,0
-1077.4962312898379,0
-1077.4961500268882,0
-1077.4961985767686,0
-1077.4962135802334,0
-1077.4961657634901,0
-1077.4962309508162,0
3572.4970753125976,0
-1077.4962550858318,0
-1077.49620827061,0
-1077.496208940272,0
-1077.496209170116,0
-1077.4961373923147,1
-1077.4961963684982,0
-1077.4962303275017,0
-1077.4961800660299,1
-1077.4961965275331,1
-1077.496185467886,0
-1077.4962018239391,0
-1077.4961749651468,0
-1077.4962019982595,1
-1077.496161552865,1
-1077.4962307793362,0
-1077.4962534260321,0
-1077.496261701691,0
-1077.496223322521,0
-1077.4961929889384,0
-1077.496225571405,0
-1077.4962734677197,0
-1077.4962261133828,0
-1077.4962518766488,0
-1077.496207066809,0
-1077.4961723242072,1
-1077.496217877119,0
-1077.4962319912597,0
-1077.4961731365286,0
-1077.4961982893715,0
-1077.4962708641517,0
-1077.4961718249297,1
3338.4974714292807,0
-1077.4962095542626,0
-1080.267951426894,0
-1077.4962099413615,0
-1077.4962115253393,0
1751.499835021898,0
-1077.4961830186044,0
-1077.496192216351,0
-1077.4961217610473,1
-1077.4962560303422,0
-1077.49622262912,0
-1077.4961719370172,0
-1077.4962019802572,0
-1077.4961976878508,0
-1080.9166621484699,1
-1077.496210545154,0
-1077.4961962795642,0
1329.5004342615316,0
-1077.4961849675415,0
-1077.4962034836417,0
-1077.4961794695203,0
-1077.4962146404705,0
6220.493099122239,1
-1077.4961552771692,0
-1077.4961988397804,1
-1077.4962176363304,0
-1077.4962243470964,0
-1077.4961657176243,1
-1077.496221564533,1
-1077.4961815881668,0
-1077.4961742340622,0
-1077.496216007898,0
-1077.4962257078985,0
-1077.4961680287515,1
13946.48161006625,1
-1077.4962090439913,0
-1077.4962000795902,0
-1077.4961513673697,1
13946.481605960633,1
-1077.4962351177803,0
-1077.4962224674698,0
-1077.4962422188935,0
-1077.4962126592925,0
-1081.674449227772,1
-1077.496183123507,1
-1077.496201636214,0
-1077.4962024796116,0
-1077.4962366260154,0
-1077.4961861701922,0
-1077.4961903699393,0
-1077.4962013496047,0
-1077.496220952954,0
-1077.4961958559884,1
-1077.496201960974,0
-1077.4962143420823,0
-1077.496262690423,0
-1077.4962256196052,0
-1077.496200624086,1
-1077.496148187089,1
-1077.49622192496,0
-1077.4961713448217,0
-1077.4961945312352,0
-1077.4962034228079,0
-1077.4961576104947,0
-1077.4962015717886,0
-1077.496222707562,1
-1077.4962056675558,0
-1077.4961893069305,0
-1077.4962040960497,0
-1077.4961953919608,0
-1077.4961788641306,0
-1077.4962047584559,0
5771.493778782222,0
-1077.496181690428,0
-1080.9166513235182,1
-1077.496165291571,0
-1077.4962357397253,0
-1077.4962615208487,0
13946.481608128051,1
-1077.4961692323309,0
-1077.4962156242732,0
-1077.4962013617192,0
-1077.496226045201,0
-1077.4961845726143,0
-1077.4961986315284,0
-1077.4962250623917,0
-1077.4961840480912,0
-1077.4961970099355,0
-1077.496201854449,0
-1077.4962355945943,0
-1077.4961399731626,0
-1077.496147027253,0
-1077.4961857265082,0
-1077.4962074737216,1
-1077.4961802434589,1
-1077.4962497098238,0
-1077.4961628451556,0
6220.493127947869,1
-1077.4962437095733,0
-1077.4961784679995,0
-1077.4962107350252,0
-1077.496247579197,0
-1077.4962231025906,0
-1077.496193352085,0
-1077.4962237503921,0
-1080.916676333882,1
-1077.4961999362697,0
-1077.4961674750439,0
-1077.4962384590904,0
-1077.4961836622938,0
-1077.4961986034366,0
-1077.4962155619562,0
-1077.4961671484282,0
-1077.4961990087666,1
-1077.4961916419059,0
-1077.4962029740211,0
6220.493137404625,1
-1077.4962055578776,0
-1077.4962037855507,0
-1077.496210345194,0
-1077.496224903336,0
-1077.4961907711051,0
-1077.4962457059448,0
-1077.4962677175254,0
-1077.4962457270028,0
-1077.496276260728,0
-1077.4962126027074,0
-1077.4962385567992,0
-1077.4962616122225,0
-1077.496205163797,0
-1077.4961682704015,0
-1080.9166602466464,1
-1080.544749893987,0
-1077.4961682308347,1
-1077.49621530225,0
2986.4979641601426,0
-1077.496232820735,0
-1081.724694239348,1
-1077.496225502497,0
-1077.496219642035,0
-1077.4961994781497,0
-1077.496216630826,0
-1077.4962830618706,0
-1077.4962533402677,0
-1077.496222700327,0
6610.4926020250705,1
-1080.2281019332777,0
-1077.4962353726307,0
-1077.4962167233793,0
-1077.4961885772493,0
2830.4981985673926,0
-1077.496212437314,0
-1077.4961970726902,1
-1077.496191075773,0
-1077.4962338202176,0
-1077.4961716685189,0
-1077.4962106907205,0
-1077.4962201215017,0
-1077.4961821731924,0
-1077.4961922676007,0
-1077.4961678585398,1
-1077.4961857646213,0
-1080.9166827681704,1
-1077.4961985743507,0
-1077.4961831774262,1
-1077.4961710347065,1
-1077.4961986272992,0
-1077.4961314260593,0
-1077.4961549777236,0
-1077.4961761678278,1
-1077.4961545236815,1
-1077.496132930339,1
-1077.4961883732424,0
-1080.9599071355797,0
-1077.4962008560879,0
-1077.4962024639462,0
-1077.4962297638904,0
-1077.4962067557417,1
-1077.4961823707854,0
-1080.3128962924757,0
-1077.4961998384822,0
-1077.4961732866464,0
-1077.4962045109419,0
-1077.4962253874305,0
-1077.4961594375832,0
-1077.4962284898581,0
-1077.4961841869626,1
-1077.4961769687823,0
-1077.4961746906845,0
-1077.4961800931626,1
-1077.4962695377915,0
-1077.4962424056755,0
-1077.49620132649,0
-1077.496200048582,1
-1077.4961835879712,0
-1077.4962808959447,0
6610.492569177881,1
-1077.496212286413,0
-1077.4962136319368,0
-1077.49617940962,0
-1077.4962460414713,0
-1077.4962060495025,0
-1077.4962033761758,0
-1077.4961873236268,0
-1077.496241523672,0
-1077.4962086763185,0
-1077.4962467872022,0
-1077.4961934587493,0
-1077.496207385318,0
-1077.4961874588462,0
-1081.5430091666426,0
-1077.4962074948132,0
-1077.4962239735491,0
3709.496888091473,1
-1077.4962112034266,0
-1077.496192151372,0
-1077.496237966622,0
-1077.496254697732,0
-1077.496197965533,0
-1080.9166909384398,1
-1077.496225573776,0
-1077.4962505899675,0
-1077.4961930886739,0
-1080.7869291392128,1
-1077.4961584639177,1
-1077.496195656137,0
-1077.4962383070254,0
-1077.4962147800425,0
-1077.4961484654539,0
-1077.4961683479978,0
-1077.496184991955,0
-1077.4961910035552,0
-1077.49623416558,0
-1077.4962523940208,0
-1077.4961927191782,0
-1077.4962083846563,0
-1077.49622197131,0
-1080.389020942552,0
-1077.4961681416437,1
-1077.4961840692517,0
-1077.4961838396678,0
-1077.4961044670304,1
-1077.4962220036075,0
-1077.496204196066,0
-1077.4962040182397,0
-1077.4961685484823,1
-1077.4961630144248,0
3308.497497250486,1
-1077.4962121007034,0
-1077.4962053921295,0
-1077.4962038732992,0
-1077.496167201269,0
-1077.4961978489787,0
-1077.4961806037259,0
-1077.4961511814313,0
-1077.4961926182896,0
-1077.4961877237686,0
-1077.4961714384451,1
-1077.49621406357,0
-1077.4962133097001,0
-1077.496197934175,0
-1077.4962443222207,0
-1077.4962015648223,0
-1077.4961872057452,0
-1077.4962008262248,1
-1077.4962121219592,0
-1077.496173439611,0
-1077.496161347097,0
-1077.496185611388,0
-1077.4961940593355,0
-1077.4961934147618,0
-1077.4962269998384,0
-1077.496210366759,0
-1077.4962107508645,0
-1077.4961835030704,1
-1077.4961578626485,1
-1077.4962501932557,0
-1077.4961905037146,0
-1080.6935227916554,1
13946.481569513871,1
-1077.4961908112043,0
-1077.4962133660629,0
-1077.4961985534956,1
-1077.4962061416406,0
-1077.4961279660556,0
-1077.496220049389,0
-1077.4961933173463,0
-1077.4961604054818,0
-1080.7609830695644,1
-1077.4962176692877,0
-1077.4962310856597,0
-1077.4962136775748,0
-1077.4962039494044,0
-1077.4961905121154,0
-1077.4962139735444,0
-1077.49619569437,0
-1077.496207430037,0
-1077.4961897457927,1
-1077.4962175108644,0
-1077.4962093697386,0
-1077.4962313391122,0
-1077.4961698793759,0
-1077.4962220683333,0
-1077.496233810687,0
-1077.4961830797556,1
6610.492572199806,1
-1077.4962239094684,0
-1077.496147809834,1
-1077.4962495722227,0
-1077.4962275312337,0
-1077.4961705841795,0
-1080.382072357661,0
-1077.4961924893585,0
-1077.4962063212872,0
-1077.4961778414815,0
-1077.4961808126643,0
-1077.4962465522267,0
-1077.4962082018956,0
-1077.4961758042432,0
-1077.4962658844906,0
-1077.4962282538802,0
-1077.4962404258779,0
-1077.4962188277857,0
-1077.496186747084,0
-1077.4961751946798,1
-1077.4961986459796,0
-1077.4962043091039,0
-1077.496199483868,1
-1080.38381214256,0
-1077.4962000922844,1
6610.492587511109,1
-1077.4962180943164,0
-1077.4961740483684,1
-1077.496184381347,0
-1077.4962112182425,1
-1077.4962023757591,0
-1077.4962090152987,0
-1077.4962057722473,1
-1077.4961937166067,1
-1077.4962924538568,0
-1077.4961902079306,0
-1077.4962478910552,0
-1077.4962335380517,0
-1080.7869022342927,1
-1077.49619385253,1
-1077.4962294478128,0
9527.488236011002,1
-1077.4962095444173,0
-1077.4961560812667,1
-1077.4961832949834,1
-1077.4962157091736,0
-1077.4962195957287,0
-1077.496244762684,0
-1077.4962360231432,0
-1077.496174617556,0
-1077.496169421779,0
-1077.496174549171,0
-1077.4961743274823,0
-1081.6744734505173,1
-1077.4961957127668,0
-1077.4961840386914,0
-1077.4961945942198,1
-1077.4962227636295,0
-1077.4962080780715,0
-1077.4962097076273,0
-1077.4961636866553,1
13946.481601826032,1
-1077.4962613805033,0
-1077.4962062042528,1
-1077.4962187528727,0
-1077.4962570896312,0
-1077.496216704748,0
-1077.4962052881524,0
-1077.4962206440239,0
-1077.496173882172,1
-1077.496205227028,0
-1077.4962225975892,0
-1077.4962386158504,0
-1080.2471276893637,0
-1077.4962083651242,0
98921.35421027803,1
-1077.4961703634865,0
-1077.4962188829656,0
6610.492581495638,1
6610.49256568828,1
-1077.496237768748,0
-1077.4961840564388,1
2025.4994494624045,1
-1077.4961974673245,0
-1077.4962208684567,0
-1077.496219483367,0
-1077.4961685382032,1
-1077.4962120295513,0
3609.4970465207557,1
-1077.4962147663537,0
-1077.496199805087,1
-1077.4962292192229,0
-1077.4962267344306,0
-1077.4961520610318,1
-1077.4961852958484,1
-1077.4961585973329,1
-1077.4962514315673,0
-1077.4962025899536,0
-1077.4962186255275,0
-1077.4961962971759,0
3308.4975084766666,1
-1077.4961995175101,0
-1077.4962311514093,0
-1077.4962446456805,0
-1077.4962194377915,0
-1077.4962036986406,1
-1077.496175504807,0
-1077.4962197861375,0
-1077.496180546856,0
-1077.496208635983,0
-1077.496209433473,0
-1077.4962366909576,0
-1077.4961994214032,0
-1077.4961958344388,0
-1077.4962101670994,1
-1077.4962245537988,0
-1077.4962094282578,0
-1077.4961946624946,0
-1077.4962299583603,0
-1077.496140412989,0
-1077.496157474688,1
-1077.496229938813,0
-1077.4961803064448,0
-1077.496190807273,1
-1077.4962025156385,0
-1077.4962071777518,0
-1077.4961965271725,1
-1077.4961870932248,0
-1077.4961748047015,0
-1077.4962132085477,0
-1077.496213985616,0
-1077.4962305084218,0
1751.4997863815966,0
-1077.4962234828931,0
-1077.4962107789047,0
-1077.4962190166643,1
-1077.4961964088304,0
-1077.4962325061888,0
-1077.49621342809,0
-1077.496165460631,0
-1077.4962256850158,0
-1077.4961778964919,0
-1077.4961855854488,0
-1077.496196474702,0
-1080.4703446092324,0
-1077.4962331944357,0
-1077.4962186349032,0
-1077.496197970648,0
-1077.4961811495727,0
-1077.4961890216534,0
-1077.496208553586,1
-1077.4962024961767,0
-1077.4962164306653,0
-1077.4962609712175,0
-1077.496191430241,1
-1077.496185972078,1
-1077.4962038300027,0
1096.500745218342,0
-1077.4962169084658,0
-1077.4962198164378,0
2025.499381848012,1
13006.482996886256,1
-1077.4962699022012,0
-1077.4962153666588,0
-1077.4962238366302,0
-1077.4962174800871,0
-1077.4962519698786,0
-1077.4962150775843,0
1751.4998016404993,0
-1077.4961991581367,0
-1077.496229848096,0
-1077.4961889524347,0
-1077.4962594185454,0
-1077.4962212575324,0
-1080.9166480681588,1
-1077.4962331282843,0
-1077.4962272999041,0
-1077.4962007751865,0
-1077.496210698775,0
-1077.4961874945434,0
-1077.4962143500488,0
-1077.4962283015107,0
-1077.4961289156645,1
-1077.49619485838,0
-1077.4962723268127,0
-1077.4961708966473,0
-1077.4962493182504,0
-1077.496200324773,0
-1077.4961813424509,0
-1077.4962085305665,0
-1077.4962208896188,0
-1077.4962007101426,0
-1077.4962117937762,0
-1077.49620787454,0
-1077.496242543139,0
98921.35422994917,1
-1077.4961610999626,1
-1077.4962298168018,0
13006.483009107831,1
-1077.496204398319,0
-1077.4962378426578,0
-1077.4962385718202,0
-1077.496220223702,0
-1077.4962289024213,0
-1077.4962026616538,0
-1077.4962228985673,0
-1077.4961780016276,1
-1077.4962009544722,0
-1077.4961964208778,0
-1077.4962078724602,0
-1077.4962162069098,0
1096.500756672141,0
-1077.496211364595,0
-1077.4962212947437,0
-1077.496217047449,0
-1077.4962370966837,0
-1077.4962122797106,1
-1077.496194624384,0
-1077.4962218330795,0
-1077.4962043002338,0
-1077.4961712723693,1
-1077.4961760049264,1
-1077.4961640324302,0
-1077.4961492216244,1
-1077.4962102922527,0
-1077.4961700783813,1
-1081.674481625278,1
-1077.4962087845906,0
-1077.4961834998417,0
-1077.4962173287552,0
-1077.4961913958364,1
1385.500334860031,0
-1077.496188150436,1
-1077.4962000935416,0
-1077.4962031220105,0
-1077.4962390660874,0
-1077.49619689012,0
-1077.4961602887568,0
-1077.4962214390343,0
-1077.4962352397615,0
-1077.4961763948827,0
-1077.496228278535,0
-1077.4962341831913,0
-1077.4962149281648,0
-1077.4961971848907,0
-1077.4962021376587,0
18973.474080242602,1
2195.4992034181655,0
-1077.496198716186,0
-1077.4962147952642,0
-1077.4961649290658,1
-1077.4961979891407,0
-1077.4962255417634,0
-1077.4961932804624,0
-1077.496206185027,0
-1077.496255654,0
-1077.4961883893789,0
73.50230769805752,0
-1077.496167408056,1
-1077.4961895393549,0
-1077.4961948031641,0
3023.4978817283004,0
-1077.4961879509542,1
-1077.4962269680182,0
-1077.4962471128713,0
-1077.4961976469015,0
-1077.4962150064066,0
-1077.4962175495887,0
-1077.496230169825,0
-1077.4962061274978,0
-1077.496130129908,1
-1077.496279912114,0
13006.48294419235,1
-1077.496242594599,0
-1077.4962236643973,0
-1077.4961449723598,1
-1077.496185675071,0
-1077.4961932189156,0
-1077.4962290188196,0
73.50226478362501,0
-1077.4961787627349,1
-1077.496256877209,0
-1077.4961747114496,1
-1077.4962156520817,0
-1077.4961706679755,0
-1077.4961564539701,1
-1077.4961854082628,0
-1077.496149563697,0
-1077.4961723785682,1
-1077.496206194583,0
-1077.4962601540888,0
-1077.4962389410807,0
-1077.4962117884702,0
-1077.4962006030387,0
-1077.4961779355365,0
-1077.496166263179,1
-1077.4961975413858,0
-1077.4962285015786,0
-1081.6744885137318,1
3935.4965529703095,0
-1077.4962380159957,0
-1077.4962167453448,0
-1081.5430223948504,0
-1077.496196584412,0
13266.482603767045,1
-1080.2679781050292,0
-1077.4962149425296,1
-1077.4961574705824,1
-1077.4961944091503,0
-1077.4962470063404,0
-1077.4961800133738,0
-1077.4961953476861,0
-1077.4962028873692,1
-1077.4961520776415,0
-1077.496169000994,1
-1077.4961890755537,1
98921.35424712257,1
-1077.496200280893,0
-1077.496186418032,1
-1077.4962061723224,0
-1077.4962187771034,0
-1077.496218537887,0
-1077.4962057283217,0
-1077.4962299873403,0
-1077.4962239493486,0
-1077.4961562380536,0
-1077.4961693227137,0
-1077.4962159731485,0
-1077.4961368331683,0
719.5013191347248,0
-1077.496203694768,0
2025.4994022267917,1
-1077.49623054969,0
-1077.496194562738,0
-1077.4962211890934,0
-1077.4962176911777,0
-1077.4962008239802,0
-1080.7868929995097,1
-1077.4962334147556,0
-1077.4962276767444,0
-1077.4962007384472,0
-1077.4961963119106,1
-1077.4962204158646,0
6220.493123349515,1
-1077.4961481352218,1
-1077.4962182654801,0
-1077.4962322241431,0
-1077.4961940479407,1
-1077.4962257588688,0
-1077.4962380550455,0
-1077.4961361740313,0
-1077.496167772795,1
-1077.4962289385319,0
-1077.496202155357,0
-1077.4962172865366,0
-1080.7869099487514,1
-1077.4962238224152,0
-1077.496203949799,1
-1077.4962219859142,0
-1077.4962237807829,0
-1077.4961562015123,1
-1077.4961921007996,0
-1077.4962538889954,0
4100.496370135166,1
-1077.4962129207183,0
-1077.4962002198931,0
-1077.496193749526,1
-1077.4962036896347,0
-1077.4961964216243,0
-1077.4962189130601,0
-1077.4961996333052,0
-1077.4961812489544,0
-1080.693478180384,1
-1077.496188014443,0
-1077.4961929848303,0
-1077.4961726145623,0
-1077.496228169078,0
-1077.4961937857047,1
-1077.496134525859,0
-1077.4962236413287,0
26750.462413846868,1
-1077.4962215499042,0
-1080.5447907153614,0
-1077.4961932847662,0
-1077.4962326003913,0
-1077.496195643286,0
-1077.4961604790349,0
-1077.496203796755,0
-1077.4962495495795,0
-1077.4962103675018,0
-1077.4962037817545,0
-1077.4962254614193,0
-1080.7869255188903,1
-1077.4962311461566,0
-1077.496245165811,0
-1077.4961804490683,0
-1077.4962002381112,0
-1077.4962571526792,0
-1077.4961626416582,1
-1077.4962285919446,0
-1077.4962137043888,0
-1077.4962321068965,0
-1077.4962288552756,0
2830.4982436357395,0
-1077.4961627000866,1
-1077.4962466315894,0
-1077.4961465539373,1
-1077.4961508121476,0
18973.474070982065,1
-1077.4962183881644,0
-1077.4961836805167,0
-1077.4962374152917,0
-1077.4961947629433,0
-1077.4962079887516,0
3935.4965435545655,0
-1077.4962041273566,1
-1077.4962526103834,0
-1077.4962019041918,0
-1077.4962293662759,0
-1077.4962297879117,0
-1077.4961738948625,1
-1077.496149390403,0
-1077.4962265628963,0
4100.496312795939,1
-1077.4961433711483,1
-1077.4961567033781,0
-1077.496241771176,0
-1077.496222094093,0
-1077.496205459173,0
-1077.496177603047,1
-1077.4961835422005,0
-1077.4962116586607,1
-1077.4962372203759,0
-1077.4962313487758,0
-1077.496191215454,1
-1077.4961749537406,0
-1077.4962154302066,0
-1077.496190509573,0
-1077.4962287760977,0
-1077.4961505546253,1
-1077.4961850980767,0
-1077.4962236647716,0
-1077.4962227562223,0
-1077.49624721126,0
6220.493170630371,1
13946.481605779305,1
-1077.4961624424054,0
-1077.4962268097163,0
-1077.4962258852843,0
-1077.4961553711878,1
-1077.496241697491,0
-1077.4962311440784,0
-1077.4962241612163,0
-1077.4962268893917,0
-1077.4961922690868,0
-1077.4962245344711,0
-1077.496212465959,0
-1077.496175518848,0
-1077.4961961256201,0
-1077.4961855191373,0
-1077.4962324934545,0
-1077.4961637730207,0
-1077.4961377315485,1
-1077.4962063554826,0
-1077.496167432586,0
-1077.4961924234565,0
-1077.4962429653306,0
13946.481600794881,1
-1080.786929115672,1
-1077.4961748561575,0
-1077.4961962972939,0
-1077.4962329629602,0
9442.4883412366,1
-1077.4962068379136,0
13946.481604721792,1
-1077.4961700173267,0
-1077.496228291709,0
-1077.4961488617328,0
-1077.4961963022374,1
-1077.49618665433,1
-1077.496221456839,0
-1077.496177790821,1
-1077.4962311740278,0
-1077.4962007628797,0
-1080.78692114937,1
-1077.4962195749267,0
-1080.098369313584,0
-1077.4961946343083,0
-1077.496158305332,1
-1077.4962532868656,0
-1077.4961787819393,1
-1077.4962098045698,0
-1077.4962262442018,0
-1077.496134468642,1
-1077.4962696016735,0
-1077.4962102248355,0
-1077.4961989583564,0
-1077.4961978326899,0
6220.493191882302,1
-1077.4962084756498,0
2247.499048828141,0
-1077.4962271945542,0
-1077.4962147035076,0
-1077.4962227768392,0
-1077.496220690814,0
-1077.496209939278,1
-1077.496202953737,0
-1077.4961951125736,0
-1077.496229850768,0
-1077.4962104859837,0
-1077.4962253102017,0
-1077.496199850296,1
-1077.4962199078468,0
-1077.496172929127,0
-1077.4962013982206,0
-1077.49618843451,0
13266.482571376446,1
-1077.4962171145282,0
-1077.4962439956507,1
-1077.4962403074323,0
-1077.4962082456916,0
-1077.49620061586,0
-1077.49622783994,0
-1077.496179577038,0
6610.492545030481,1
-1077.496156459423,0
-1077.4962409305829,0
-1077.4962281989197,0
-1077.4962351652996,0
-1077.4962314559664,0
-1077.4961681995521,1
-1077.4962440650684,0
-1077.496213614865,0
-1077.496213269206,0
-1077.496230930115,0
-1077.4962496986627,0
-1077.4961952706112,0
-1077.4962643773044,0
-1077.4962012623932,0
-1077.4962385259926,0
-1077.4962209423916,0
-1077.4962537710817,0
-1077.496171892805,1
-1077.496225179844,0
-1077.4961981691724,0
-1080.5066667981414,0
-1077.4962133094743,0
-1077.4961575216937,0
-1077.4961974549053,1
-1077.4961994635585,1
-1077.49621844549,0
-1077.496180963232,0
-1077.496194758473,1
-1077.496258102588,0
6220.4931644251565,1
-1077.4962034663672,0
-1077.4961363150126,0
-1077.4962179635484,0
-1077.4961874870753,0
-1077.4962114096331,0
-1077.4961937015696,0
-1077.4961848842765,0
-1077.4962257242787,0
-1077.49626144032,0
-1077.4962192484325,0
-1077.4961852790836,1
-1077.4962013794059,0
-1077.4962137893324,0
-1077.4961986372884,0
-1077.49617627235,1
-1077.4962475339828,0
-1077.496204799032,0
4100.496287006078,1
-1077.4962027447098,0
-1077.4962375073574,0
